PatientID,DataSiloName,BirthDate,Sex_Status ,Neuter_Status ,VetCompassBreed_Cleaned,Bodyweight (kg),Bodyweight (kg) (excluding missing),Bodyweight (kg)_missing,Insurance status,Insurance status_01,Overweight/obese,Overweight/obese_exclude missing,Overweight/obese_missing,Date of CCL rupture diagnosis,Age at diagnosis (years),Management of CCL rupture,Surgical Method,Change in Assignment ,Management of CCL rupture_01,Orthopaedic comorbidity at diagnosis collapsed,Number of non-orthopaedic comorbidities at diagnosis_grouped,Date of surgery,Lameness_binary_3mo,Lameness_3mo_cens,Lameness_3mo_missing,Lameness_binary_12mo,Lameness_12mo_cens,Lameness_12mo_missing,Analgesia_at_3mo,Analgesia_at_3mo_cens,Analgesia_at_6mo,Analgesia_at_6mo_cens,Analgesia_at_12mo,Analgesia_at_12mo_cens,Subsequent contralateral CCL rupture,Date of subsequent rupture,Did the dog die,Date of death,Method of death,Date of final EPR,Date of final follow up,Follow_up_time
99220,"Companion Care (Live,Rx)",16/02/2013 00:00,Male,Neutered,Whippet,16.6,16.6,0,NotInsured,0,Not recorded,,0,18/10/2019 00:00,6.67,Surgical,TPLO,0,1,No recorded comorbidity ,0,28/10/2019 00:00,1,0,0,,1,1,,1,,1,,1,No,,No,,,28/12/2019 00:00,28/12/2019 00:00,2.3
68398,"MediVet Group (Live,In-house)",20/11/2012 00:00,Female,Neutered,Labrador Retriever,30.5,30.5,0,Insured,1,Not recorded,,0,27/11/2019 00:00,7.02,Surgical,TPLO,0,1,No recorded comorbidity ,0,27/11/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,06/02/2020 00:00,06/02/2020 00:00,2.3
90872,CVS,01/12/2011 00:00,Female,Neutered,Labrador Retriever,33.65,33.65,0,Insured,1,Not recorded,,0,15/05/2019 00:00,7.45,Surgical,TPLO,0,1,Osteoarthritis,0,15/05/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,25/07/2019 00:00,25/07/2019 00:00,2.3
3787,"Vets 4 Pets (Live,Rx)",15/05/2017 00:00,Male,Entire,Rottweiler,41.3,41.3,0,NotInsured,0,Not recorded,,0,01/07/2019 00:00,2.13,Surgical,TPLO,0,1,No recorded comorbidity ,0,16/07/2019 00:00,0,0,0,,1,0,,1,,1,,1,Yes,13/09/2019 00:00,No,,,28/08/2021 00:00,13/09/2019 00:00,2.4
84003,CVS,10/07/2016 00:00,Male,Neutered,Labrador Retriever,28,28,0,Insured,1,Not recorded,,0,25/01/2019 00:00,2.54,Surgical,TPLO,0,1,No recorded comorbidity ,0,25/01/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,09/04/2019 00:00,09/04/2019 00:00,2.4
94701,"Companion Care (Live,Rx)",19/08/2010 00:00,Male,Neutered,Staffordshire Bull Terrier,18.8,18.8,0,NotInsured,0,Not recorded,,0,23/05/2019 00:00,8.76,Surgical,TTA,0,1,Osteoarthritis,0,05/06/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,05/08/2019 00:00,05/08/2019 00:00,2.4
65091,CVS,05/05/2014 00:00,Female,Entire,Crossbreed,5.9,5.9,0,Insured,1,Overweight/obese,Overweight/obese,1,20/03/2019 00:00,4.87,Surgical,Lateral Suture,0,1,Osteoarthritis,0,21/03/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,03/06/2019 00:00,03/06/2019 00:00,2.5
68834,CVS,16/11/2017 00:00,Female,Neutered,Crossbreed,-100,,1,Insured,1,Not recorded,,0,06/07/2019 00:00,1.63,Surgical,TPLO,0,1,No recorded comorbidity ,0,08/07/2019 00:00,0,0,0,,1,0,,1,,1,,1,Yes,20/09/2019 00:00,No,,,06/01/2022 00:00,20/09/2019 00:00,2.5
34739,CVS,28/09/2007 00:00,Female,Neutered,West Highland White Terrier,10.7,10.7,0,Insured,1,Not recorded,,0,13/09/2019 00:00,11.96,Surgical,CCWO,0,1,No recorded comorbidity ,0,13/09/2019 00:00,,1,0,,1,1,,1,,1,,1,Yes,28/11/2019 00:00,No,,,07/01/2020 00:00,28/11/2019 00:00,2.5
20273,"Companion Care (Live,Rx)",12/11/2013 00:00,Male,Neutered,Labradoodle,23.2,23.2,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,22/02/2019 00:00,5.28,Surgical,TTA,0,1,No recorded comorbidity ,0,22/02/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,10/05/2019 00:00,10/05/2019 00:00,2.5
31264,"Companion Care (Live,Rx)",26/09/2013 00:00,Male,Neutered,Staffordshire Bull Terrier,18.975,18.975,0,Insured,1,Not recorded,,0,29/11/2019 00:00,6.17,Surgical,TPLO,0,1,No recorded comorbidity ,0,29/11/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,14/02/2020 00:00,14/02/2020 00:00,2.5
80391,CVS,03/08/2011 00:00,Male,Neutered,Border Terrier,13.8,13.8,0,Insured,1,Not recorded,,0,10/09/2019 00:00,8.1,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,08/10/2019 00:00,0,0,0,,1,0,,1,,1,,1,Yes,26/11/2019 00:00,No,,,10/01/2022 00:00,26/11/2019 00:00,2.5
92718,"Companion Care (Live,Rx)",29/04/2011 00:00,Male,Neutered,Schnauzer,16.9,16.9,0,NotInsured,0,Overweight/obese,Overweight/obese,1,18/02/2019 00:00,7.81,Surgical,CCWO,0,1,Other,0,28/02/2019 00:00,,1,1,,1,1,,1,,1,,1,No,,No,,,07/05/2019 00:00,07/05/2019 00:00,2.6
62790,"Vets 4 Pets (Live,Rx)",20/04/2008 00:00,Male,Neutered,Crossbreed,7.4,7.4,0,Insured,1,Not recorded,,0,14/11/2019 00:00,11.57,NonSurgical,,0,0,No recorded comorbidity ,1,,,1,1,,1,1,,1,,1,,1,No,,Yes,31/01/2020 00:00,Euthanasia,31/01/2020 00:00,31/01/2020 00:00,2.6
51907,"MediVet Group (Live,In-house)",03/09/2015 00:00,Female,Neutered,English Springer Spaniel,17.6,17.6,0,Insured,1,Not recorded,,0,13/11/2019 00:00,4.19,Surgical,MMP,0,1,Osteoarthritis,0,05/12/2019 00:00,,1,1,,1,1,,1,,1,,1,No,,No,,,01/02/2020 00:00,01/02/2020 00:00,2.6
81454,"Companion Care (Live,Rx)",19/01/2016 00:00,Male,Neutered,Yorkshire Terrier,6.9,6.9,0,Insured,1,Overweight/obese,Overweight/obese,1,13/06/2019 00:00,3.4,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,26/06/2019 00:00,0,0,0,,1,0,,1,,1,,1,Yes,05/09/2019 00:00,No,,,06/08/2020 00:00,05/09/2019 00:00,2.8
43478,CVS,19/09/2013 00:00,Male,Neutered,Crossbreed,14,14,0,Insured,1,Not recorded,,0,29/03/2019 00:00,5.52,Surgical,TTA,0,1,Other,0,29/03/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,21/06/2019 00:00,21/06/2019 00:00,2.8
40499,CVS,09/04/2015 00:00,Female,Neutered,Crossbreed,23.025,23.025,0,Insured,1,Not recorded,,0,19/02/2019 00:00,3.87,Surgical,TTA,0,1,Osteoarthritis,0,19/02/2019 00:00,1,0,0,,1,1,,1,,1,,1,Yes,15/05/2019 00:00,No,,,25/02/2021 00:00,15/05/2019 00:00,2.8
81110,"Vets 4 Pets (Live,Rx)",22/01/2010 00:00,Female,Entire,Crossbreed,33.5,33.5,0,Insured,1,Overweight/obese,Overweight/obese,1,20/02/2019 00:00,9.08,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,,1,,1,,1,No,,No,,,16/05/2019 00:00,16/05/2019 00:00,2.8
17304,"Companion Care (Live,Rx)",02/10/2011 00:00,Female,Neutered,Crossbreed,37.4,37.4,0,Insured,1,Not recorded,,0,09/09/2019 00:00,7.94,Surgical,TPLO,0,1,No recorded comorbidity ,0,13/09/2019 00:00,0,0,0,,1,1,,1,,1,,1,Yes,04/12/2019 00:00,No,,,23/07/2020 00:00,04/12/2019 00:00,2.8
50954,"Vets 4 Pets (Live,Rx)",25/10/2017 00:00,Female,Entire,Dorset Olde Tyme Bulldogge,29.7,29.7,0,NotInsured,0,Not recorded,,0,25/10/2019 00:00,2,Surgical,TTA,0,1,No recorded comorbidity ,0,25/11/2019 00:00,1,0,0,,1,1,,1,,1,,1,No,,No,,,20/01/2020 00:00,20/01/2020 00:00,2.9
31797,"MediVet Group (Live,In-house)",22/02/2017 00:00,Female,Neutered,English Bull Terrier,22.3,22.3,0,NotInsured,0,Not recorded,,0,16/02/2019 00:00,1.98,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,07/03/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,Yes,15/05/2019 00:00,Euthanasia,15/05/2019 00:00,15/05/2019 00:00,2.9
55757,CVS,27/02/2013 00:00,Male,Neutered,Bichon Frise,7.65,7.65,0,Insured,1,Overweight/obese,Overweight/obese,1,13/12/2019 00:00,6.79,Surgical,TPLO,0,1,No recorded comorbidity ,0,24/12/2019 00:00,,1,1,,1,1,,1,,1,,1,No,,No,,,10/03/2020 00:00,10/03/2020 00:00,2.9
8194,"Companion Care (Live,Rx)",06/08/2015 00:00,Male,Neutered,Crossbreed,14.6,14.6,0,Insured,1,Not recorded,,0,13/09/2019 00:00,4.1,Surgical,TPLO,0,1,No recorded comorbidity ,0,26/09/2019 00:00,0,0,0,,1,1,,1,,1,,1,No,,No,,,12/12/2019 00:00,12/12/2019 00:00,3
9682,"Vets 4 Pets (Live,Rx)",01/04/2017 00:00,Male,Entire,German Shepherd Dog,32.5,32.5,0,NotInsured,0,Not recorded,,0,30/07/2019 00:00,2.33,Surgical,TTA,0,1,No recorded comorbidity ,0,30/07/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,30/10/2019 00:00,30/10/2019 00:00,3
39173,CVS,24/10/2012 00:00,Female,Neutered,Labrador Retriever,24.9,24.9,0,Insured,1,Overweight/obese,Overweight/obese,1,26/03/2019 00:00,6.42,Surgical,TPLO,0,1,Other,0,26/03/2019 00:00,1,0,0,,1,1,0,0,,1,,1,No,,Yes,26/06/2019 00:00,Euthanasia,26/06/2019 00:00,26/06/2019 00:00,3
63096,"Vets 4 Pets (Live,Rx)",26/11/2010 00:00,Male,Entire,Shih-tzu,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,10/06/2019 00:00,8.54,NonSurgical,,0,0,Osteoarthritis,0,,1,0,0,,1,1,0,0,,1,,1,No,,Yes,10/09/2019 00:00,Euthanasia,10/09/2019 00:00,10/09/2019 00:00,3
15345,"Vets 4 Pets (Live,Rx)",04/06/2016 00:00,Female,Entire,Crossbreed,33.7,33.7,0,Insured,1,Overweight/obese,Overweight/obese,1,11/01/2019 00:00,2.6,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,11/01/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,15/04/2019 00:00,15/04/2019 00:00,3.1
2375,"Vets 4 Pets (Live,Rx)",01/10/2012 00:00,Male,Neutered,Bichon Frise,7.5,7.5,0,Insured,1,Not recorded,,0,15/02/2019 00:00,6.37,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,22/02/2019 00:00,0,0,0,,1,1,0,0,,1,,1,Yes,20/05/2019 00:00,Yes,23/07/2021 00:00,Euthanasia,23/07/2021 00:00,20/05/2019 00:00,3.1
36407,"Vets 4 Pets (Live,Rx)",26/01/2012 00:00,Male,Entire,American Staffordshire Terrier,27.25,27.25,0,NotInsured,0,Not recorded,,0,03/06/2019 00:00,7.35,Surgical,TTA,0,1,No recorded comorbidity ,0,03/06/2019 00:00,1,0,0,,1,1,0,0,,1,,1,No,,No,,,06/09/2019 00:00,06/09/2019 00:00,3.1
30739,CVS,01/01/2013 00:00,Male,Neutered,Boxer,39.8,39.8,0,NotInsured,0,Not recorded,,0,27/11/2019 00:00,6.9,Surgical,TPLO,0,1,No recorded comorbidity ,0,28/11/2019 00:00,1,0,0,,1,1,0,0,,1,,1,No,,No,,,03/03/2020 00:00,03/03/2020 00:00,3.2
13395,"Companion Care (Live,Rx)",18/12/2010 00:00,Female,Neutered,Crossbreed,17.6,17.6,0,Insured,1,Overweight/obese,Overweight/obese,1,15/01/2019 00:00,8.08,Surgical,TPLO,0,1,No recorded comorbidity ,0,31/01/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,23/04/2019 00:00,23/04/2019 00:00,3.2
11660,"Companion Care (Live,Rx)",11/12/2013 00:00,Male,Neutered,Boxer,-100,,1,NotInsured,0,Not recorded,,0,14/10/2019 00:00,5.84,Surgical,TTA,0,1,Osteoarthritis,0,05/11/2019 00:00,,1,1,,1,1,0,0,,1,,1,No,,No,,,21/01/2020 00:00,21/01/2020 00:00,3.3
92836,"Companion Care (Live,Rx)",08/09/2013 00:00,Male,Neutered,Crossbreed,7.775,7.775,0,Insured,1,Not recorded,,0,18/01/2019 00:00,5.36,Surgical,CCWO,0,1,No recorded comorbidity ,0,23/01/2019 00:00,0,0,0,,1,0,0,0,,1,,1,Yes,29/04/2019 00:00,No,,,14/08/2020 00:00,29/04/2019 00:00,3.3
55574,CVS,17/12/2014 00:00,Male,Entire,Crossbreed,-100,,1,Insured,1,Not recorded,,0,23/12/2019 00:00,5.02,Surgical,TTA,0,1,Osteoarthritis,0,07/01/2020 00:00,1,0,0,,1,1,0,0,,1,,1,No,,No,,,03/04/2020 00:00,03/04/2020 00:00,3.4
99056,"Companion Care (Live,Rx)",09/07/2014 00:00,Male,Neutered,West Highland White Terrier,11.02,11.02,0,Insured,1,Not recorded,,0,03/03/2019 00:00,4.65,Surgical,TPLO,0,1,No recorded comorbidity ,0,28/03/2019 00:00,0,0,0,,1,0,0,0,,1,,1,Yes,14/06/2019 00:00,No,,,10/07/2020 00:00,14/06/2019 00:00,3.4
64487,"Companion Care (Live,Rx)",13/12/2012 00:00,Male,Neutered,Cocker Spaniel,-100,,1,Insured,1,Not recorded,,0,23/04/2019 00:00,6.36,Surgical,MMP,0,1,No recorded comorbidity ,0,15/05/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,06/08/2019 00:00,06/08/2019 00:00,3.5
36359,CVS,31/01/2013 00:00,Female,Neutered,Golden Retriever,34.5,34.5,0,NotInsured,0,Overweight/obese,Overweight/obese,1,15/08/2019 00:00,6.54,Surgical,TTA,0,1,Osteoarthritis,0,15/08/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,29/11/2019 00:00,29/11/2019 00:00,3.5
20054,"Companion Care (Live,Rx)",25/06/2011 00:00,Male,Neutered,Crossbreed,22.6,22.6,0,Insured,1,Not recorded,,0,18/01/2019 00:00,7.57,Surgical,TPLO,0,1,No recorded comorbidity ,0,18/01/2019 00:00,0,0,0,,1,0,0,0,,1,,1,Yes,04/05/2019 00:00,No,,,01/05/2020 00:00,04/05/2019 00:00,3.5
50691,"Companion Care (Live,Rx)",07/06/2013 00:00,Female,Neutered,Crossbreed,19.2,19.2,0,NotInsured,0,Overweight/obese,Overweight/obese,1,27/06/2019 00:00,6.05,NonSurgical,,0,0,Patellar luxation,0,,,1,1,,1,1,1,0,,1,,1,No,,No,,,15/10/2019 00:00,15/10/2019 00:00,3.6
56827,CVS,02/02/2011 00:00,Female,Neutered,Beagle,16.8,16.8,0,Insured,1,Not recorded,,0,20/12/2019 00:00,8.88,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,27/12/2019 00:00,1,0,0,,1,0,0,0,,1,,1,Yes,08/04/2020 00:00,No,,,26/11/2021 00:00,08/04/2020 00:00,3.6
92194,"Vets 4 Pets (Live,Rx)",26/10/2009 00:00,Male,Neutered,Lhasa Apso,-100,,1,Insured,1,Overweight/obese,Overweight/obese,1,26/11/2019 00:00,10.08,Surgical,TTA,0,1,Osteoarthritis,0,06/12/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,16/03/2020 00:00,16/03/2020 00:00,3.7
52257,"Vets 4 Pets (Live,Rx)",23/05/2013 00:00,Female,Neutered,Yorkshire Terrier,5.2,5.2,0,Insured,1,Overweight/obese,Overweight/obese,1,15/10/2019 00:00,6.4,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,18/10/2019 00:00,1,0,0,,1,0,0,0,,1,,1,Yes,04/02/2020 00:00,No,,,05/01/2021 00:00,04/02/2020 00:00,3.7
94722,"MediVet Group (Live,In-house)",13/08/2009 00:00,Male,Neutered,Siberian Husky,-100,,1,Insured,1,Not recorded,,0,29/11/2019 00:00,10.29,Surgical,TPLO,0,1,No recorded comorbidity ,0,10/12/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,20/03/2020 00:00,20/03/2020 00:00,3.7
58346,"Companion Care (Live,Rx)",06/08/2012 00:00,Male,Entire,Crossbreed,27.625,27.625,0,Insured,1,Overweight/obese,Overweight/obese,1,20/01/2019 00:00,6.46,Surgical,CCWO,0,1,Other,0,21/01/2019 00:00,0,0,0,,1,1,0,0,,1,,1,Yes,13/05/2019 00:00,No,,,09/06/2019 00:00,13/05/2019 00:00,3.7
5144,CVS,01/04/2011 00:00,Female,Neutered,Cocker Spaniel,16.2,16.2,0,Insured,1,Not recorded,,0,23/12/2019 00:00,8.73,Surgical,TTA,0,1,Osteoarthritis,0,22/01/2020 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,14/04/2020 00:00,14/04/2020 00:00,3.7
61031,"MediVet Group (Live,In-house)",09/07/2016 00:00,Female,Neutered,Schnoodle,6.9,6.9,0,Insured,1,Not recorded,,0,21/10/2019 00:00,3.28,Surgical,TTA,0,1,No recorded comorbidity ,0,21/10/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,12/02/2020 00:00,12/02/2020 00:00,3.8
87466,"Vets 4 Pets (Live,Rx)",02/05/2017 00:00,Male,Entire,Crossbreed,27.3,27.3,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,21/10/2019 00:00,2.47,Surgical,MMP,0,1,No recorded comorbidity ,0,01/11/2019 00:00,1,0,0,,1,1,0,0,,1,,1,No,,No,,,14/02/2020 00:00,14/02/2020 00:00,3.8
50990,CVS,19/12/2013 00:00,Male,Entire,Greyhound,29.05,29.05,0,Insured,1,Not recorded,,0,05/03/2019 00:00,5.21,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,05/03/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,02/07/2019 00:00,02/07/2019 00:00,3.9
70809,CVS,22/01/2011 00:00,Female,Neutered,Labrador Retriever,27.1,27.1,0,Insured,1,Overweight/obese,Overweight/obese,1,18/09/2019 00:00,8.65,Surgical,TPLO,0,1,Osteoarthritis,0,08/10/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,15/01/2020 00:00,15/01/2020 00:00,3.9
47093,CVS,11/04/2007 00:00,Male,Neutered,Crossbreed,13.9,13.9,0,Insured,1,Overweight/obese,Overweight/obese,1,13/04/2019 00:00,11.99,Surgical,Lateral suture,0,1,No recorded comorbidity ,0,15/04/2019 00:00,1,0,0,,1,1,0,0,,1,,1,No,,Yes,07/08/2019 00:00,Euthanasia,16/08/2019 00:00,16/08/2019 00:00,4.1
98558,"Companion Care (Live,Rx)",23/04/2015 00:00,Male,Entire,Pug,7.6,7.6,0,Insured,1,Not recorded,,0,01/08/2019 00:00,4.27,Surgical,TPLO,0,1,No recorded comorbidity ,0,08/08/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,05/12/2019 00:00,05/12/2019 00:00,4.1
25585,"Companion Care (Live,Rx)",20/02/2014 00:00,Female,Neutered,Boxer,32.7,32.7,0,NotInsured,0,Not recorded,,0,22/02/2019 00:00,5,Surgical,TPLO,0,1,Osteoarthritis,0,14/03/2019 00:00,0,0,0,,1,1,1,0,,1,,1,No,,No,,,28/06/2019 00:00,28/06/2019 00:00,4.1
23132,"Vets 4 Pets (Live,Rx)",12/10/2013 00:00,Female,Neutered,Havanese,4.4,4.4,0,Insured,1,Not recorded,,0,22/10/2019 00:00,6.03,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,06/11/2019 00:00,0,0,0,,1,0,0,0,,1,,1,Yes,27/02/2020 00:00,No,,,02/11/2020 00:00,27/02/2020 00:00,4.2
68166,"Vets 4 Pets (Live,Rx)",10/11/2010 00:00,Female,Neutered,Crossbreed,39.95,39.95,0,NotInsured,0,Overweight/obese,Overweight/obese,1,11/03/2019 00:00,8.33,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,,1,0,1,0,,1,,1,Yes,17/07/2019 00:00,No,,,11/09/2021 00:00,17/07/2019 00:00,4.2
74943,"Companion Care (Live,Rx)",22/06/2008 00:00,Female,Neutered,Crossbreed,8.075,8.075,0,NotInsured,0,Not recorded,,0,10/06/2019 00:00,10.97,Surgical,TPLO,0,1,No recorded comorbidity ,0,12/06/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,Yes,16/10/2019 00:00,Euthanasia,16/10/2019 00:00,16/10/2019 00:00,4.2
20084,"Companion Care (Live,Rx)",02/11/2011 00:00,Female,Neutered,Crossbreed,8.15,8.15,0,Insured,1,Overweight/obese,Overweight/obese,1,07/02/2019 00:00,7.27,Surgical,CCWO,0,1,No recorded comorbidity ,0,07/02/2019 00:00,0,0,0,,1,1,0,0,,1,,1,No,,No,,,19/06/2019 00:00,19/06/2019 00:00,4.3
71759,"MediVet Group (Live,In-house)",19/02/2010 00:00,Male,Neutered,Crossbreed,5.9,5.9,0,Insured,1,Overweight/obese,Overweight/obese,1,16/12/2019 00:00,9.82,NonSurgical,,0,0,Patellar luxation,0,,0,0,0,,1,1,0,0,,1,,1,No,,Yes,28/04/2020 00:00,Unassisted death,28/04/2020 00:00,28/04/2020 00:00,4.4
94408,"Companion Care (Live,Rx)",14/08/2008 00:00,Female,Neutered,Crossbreed,13.3,13.3,0,NotInsured,0,Not recorded,,0,22/01/2019 00:00,10.44,Surgical,Lateral Suture,0,1,Osteoarthritis,0,30/01/2019 00:00,1,0,0,,1,0,1,0,,1,,1,Yes,06/06/2019 00:00,No,,,12/08/2020 00:00,06/06/2019 00:00,4.4
38109,"MediVet Group (Live,In-house)",04/01/2016 00:00,Female,Neutered,German Short-Haired Pointer,24.625,24.625,0,Insured,1,Not recorded,,0,04/01/2019 00:00,3,Surgical,TTA,0,1,Osteoarthritis,0,10/01/2019 00:00,0,0,0,,1,1,1,0,,1,,1,No,,No,,,21/05/2019 00:00,21/05/2019 00:00,4.5
94589,"Companion Care (Live,Rx)",12/09/2007 00:00,Female,Entire,Jack Russell Terrier,6.6,6.6,0,Insured,1,Not recorded,,0,01/07/2019 00:00,11.8,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,1,0,,1,,1,No,,Yes,15/11/2019 00:00,Euthanasia,15/11/2019 00:00,15/11/2019 00:00,4.5
95840,"MediVet Group (Live,In-house)",02/04/2015 00:00,Male,Neutered,English Springer Spaniel,14.15,14.15,0,Insured,1,Not recorded,,0,10/12/2019 00:00,4.69,Surgical,TTA,0,1,No recorded comorbidity ,0,10/12/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,29/04/2020 00:00,29/04/2020 00:00,4.6
11330,CVS,19/11/2010 00:00,Male,Neutered,German Shepherd Dog,46.2,46.2,0,Insured,1,Not recorded,,0,23/04/2019 00:00,8.42,Surgical,TPLO,0,1,Osteoarthritis,0,23/04/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,13/09/2019 00:00,13/09/2019 00:00,4.7
22531,CVS,28/02/2014 00:00,Female,Neutered,Jack Russell Terrier,8.2,8.2,0,Insured,1,Not recorded,,0,04/02/2019 00:00,4.93,Surgical,TTA,0,1,No recorded comorbidity ,0,07/02/2019 00:00,0,0,0,,1,1,1,0,,1,,1,No,,No,,,04/07/2019 00:00,04/07/2019 00:00,4.9
25497,CVS,04/06/2012 00:00,Male,Neutered,Cocker Spaniel,-100,,1,Insured,1,Not recorded,,0,30/03/2019 00:00,6.82,Surgical,TPLO,0,1,No recorded comorbidity ,0,26/03/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,27/08/2019 00:00,27/08/2019 00:00,4.9
86094,"Companion Care (Live,Rx)",04/08/2012 00:00,Female,Entire,Crossbreed,9.15,9.15,0,NotInsured,0,Not recorded,,0,19/12/2019 00:00,7.37,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,,1,,1,No,,No,,,18/05/2020 00:00,18/05/2020 00:00,5
70992,"Vets 4 Pets (Live,Rx)",23/07/2017 00:00,Female,Entire,Crossbreed,6.3,6.3,0,Insured,1,Not recorded,,0,06/09/2019 00:00,2.12,Surgical,TPLO,0,1,Patellar luxation,1,10/09/2019 00:00,0,0,0,,1,0,0,0,,1,,1,Yes,05/02/2020 00:00,No,,,23/08/2021 00:00,05/02/2020 00:00,5
41355,CVS,18/01/2013 00:00,Female,Neutered,Crossbreed,10.2,10.2,0,NotInsured,0,Not recorded,,0,17/07/2019 00:00,6.49,Surgical,TPLO,0,1,Osteoarthritis,0,18/07/2019 00:00,0,0,0,,1,1,0,0,,1,,1,Yes,17/12/2019 00:00,No,,,05/02/2020 00:00,17/12/2019 00:00,5
65921,"Companion Care (Live,Rx)",23/05/2016 00:00,Female,Entire,Labrador Retriever,29.25,29.25,0,Insured,1,Not recorded,,0,04/09/2019 00:00,3.28,Surgical,TPLO,0,1,No recorded comorbidity ,0,13/09/2019 00:00,,1,1,,1,1,0,0,,1,,1,No,,No,,,05/02/2020 00:00,05/02/2020 00:00,5.1
47777,CVS,19/05/2011 00:00,Male,Neutered,Bulldog,21.8,21.8,0,Insured,1,Not recorded,,0,31/07/2019 00:00,8.2,Surgical,CCWO,0,1,Osteoarthritis,0,01/08/2019 00:00,1,0,0,,1,1,1,0,,1,,1,No,,No,,,02/01/2020 00:00,02/01/2020 00:00,5.1
81669,"Companion Care (Live,Rx)",08/12/2008 00:00,Male,Neutered,Cocker Spaniel,15.3,15.3,0,NotInsured,0,Not recorded,,0,29/04/2019 00:00,10.39,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,,1,1,1,0,,1,,1,No,,Yes,01/10/2019 00:00,Euthanasia,01/10/2019 00:00,01/10/2019 00:00,5.1
64936,"Vets 4 Pets (Live,Rx)",30/08/2009 00:00,Male,Neutered,West Highland White Terrier,12.05,12.05,0,Insured,1,Not recorded,,0,10/06/2019 00:00,9.78,Surgical,Lateral Suture,0,1,Osteoarthritis,0,12/06/2019 00:00,0,0,0,,1,0,0,0,,1,,1,Yes,13/11/2019 00:00,No,,,03/09/2021 00:00,13/11/2019 00:00,5.1
70626,"MediVet Group (Live,In-house)",15/05/2013 00:00,Female,Neutered,West Highland White Terrier,8.9,8.9,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,04/06/2019 00:00,6.05,Surgical,TPLO,0,1,Patellar luxation,1,04/07/2019 00:00,0,0,0,,1,0,0,0,,1,,1,Yes,08/11/2019 00:00,No,,,11/01/2022 00:00,08/11/2019 00:00,5.2
37497,"MediVet Group (Live,In-house)",01/08/2011 00:00,Male,Neutered,English Springer Spaniel,19.95,19.95,0,NotInsured,0,Not recorded,,0,18/07/2019 00:00,7.96,Surgical,TTA,0,1,Osteoarthritis,0,02/08/2019 00:00,1,0,0,,1,1,0,0,,1,,1,Yes,23/12/2019 00:00,No,,,28/09/2021 00:00,23/12/2019 00:00,5.2
